LIPID_ID,IL_SMILES,IL_head_id,IL_head_SMILES,Tail1_id,Tail1_SMILES,Tail2_id,Tail2_SMILES,Tail3_id,Tail3_SMILES,Tail4_id,Tail4_SMILES,Active_Site_Class,N_Tails,ARCHITECTURE,REACTION_TYP
LNPhub_3V00000185,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)c1nc(O)cc(C2CN(CCC(=O)OCCCCCC)C2)n1,M1934,Nc1nc(O)cc(C2CNC2)n1,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000186,CCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCC(N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)c2cc(Cl)ccc21,M238,NC1CCNc2ccc(Cl)cc21,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000187,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)c1cccc2c(N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)cccc12,M709,Nc1cccc2c(N)cccc12,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000188,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC)c1cc(F)ccc1N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC,M2198,CCCNc1cc(F)ccc1N,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000189,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)C[C@@H]1C[C@H](C)CCN1CCC(=O)OCCCCCCCCCC,M1703,C[C@@H]1CCN[C@H](CN)C1,O10,C=CC(=O)OCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000190,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCCCC1Cn1cc(N(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCC)cn1,M1749,Nc1cnn(CC2CCCCN2)c1,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000191,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)c1ccnc(Cl)c1N(C)CCC(=O)OCCCCCCCCCCCC,M789,CNc1c(N)ccnc1Cl,O12,C=CC(=O)OCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000192,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)c1ccc2cccc(N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)c2c1,M1518,Nc1ccc2cccc(N)c2c1,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000193,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(C)c1cccc(Br)c1N(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,M330,CNc1cccc(Br)c1N,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000194,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)c1cn[nH]c1C1CCN(CCC(=O)OCCCCCCCC)C1,M757,Nc1cn[nH]c1C1CCNC1,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000195,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)C1CC(C)(C)N(CCC(=O)OCCCCCCCCC)C(C)(C)C1,M1146,CC1(C)CC(N)CC(C)(C)N1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000196,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCOCCN(CCC(=O)OCCCCCCCCCCC)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)CCC(=O)OCCCCCCCCCCCCCCCCC,M2125,NCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000197,CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)c1c(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)ccc2c1CCCC2,M332,Nc1ccc2c(c1N)CCCC2,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000198,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCC)OC)CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC,M614,CONCCCN,O7,C=CC(=O)OCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000199,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1cc2c(cc1N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)C(=O)N(C1CCC(=O)NC1=O)C2=O,M1940,Nc1cc2c(cc1N)C(=O)N(C1CCC(=O)NC1=O)C2=O,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000200,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)Cc1ncccc1N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,M511,NCc1ncccc1N,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000201,CCCCCCCCCCCCCCCOC(=O)CCN(C)C1CC(N(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)C1,M2191,CNC1CC(N)C1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000202,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)Cc1nc(N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)ccc1Cl,M209,NCc1nc(N)ccc1Cl,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000203,CCCCCCCCCCCOC(=O)CCN(CCc1ccc(F)cc1)c1nc2ccc(N(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)cc2o1,M447,Nc1ccc2nc(NCCc3ccc(F)cc3)oc2c1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O11,C=CC(=O)OCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000204,CCCCCCCCCCCCOC(=O)CCN(c1ccc(CN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)cc1)C(C)C,M1597,CC(C)Nc1ccc(CN)cc1,O12,C=CC(=O)OCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000205,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)c1cnccc1N1CCN(CCC(=O)OCCCCCCCCC)CC1,M962,Nc1cnccc1N1CCNCC1,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000206,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(C)[C@H]1CC[C@H](CN(CCC(=O)OCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCC)CC1,M1980,CN[C@H]1CC[C@H](CN)CC1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000207,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)c1cc(C#N)ccc1N(CCC(=O)OCCCCCCCCCCCCC)C1CC1,M464,N#Cc1ccc(NC2CC2)c(N)c1,O13,C=CC(=O)OCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000208,CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)c1cc([N+](=O)[O-])c(N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)cc1OC,M1237,COc1cc(N)c([N+](=O)[O-])cc1N,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000209,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ccnc(OCCN2CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)CC2)c1,M1008,Nc1nnc(-c2ccccc2O)cc1N1CC2CCC(C1)N2c1ccnc(OCCN2CCNCC2)c1,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000210,CCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC)C1CCCCC1,M700,NCCCNC1CCCCC1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O20,C=CC(=O)OCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000211,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)c1cc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)ccc1C(=O)NC,M661,CNC(=O)c1ccc(N)cc1N,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000212,CCCCCCCCCCCCCCCCCOC(=O)CCN(CC(C)(C)N(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)c1ccccc1,M1678,CC(C)(N)CNc1ccccc1,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000213,CCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1cc(C(N)=O)ccc1N(CCC(=O)OCCCCCCCCCCCCCCCCCCC)CCS(C)(=O)=O,M2253,CS(=O)(=O)CCNc1ccc(C(N)=O)cc1N,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000214,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,M49,CCCCCCCCCCCCN(CCN)CCN,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000215,CCCCCCCCCCCCCCCCCCCOC(=O)CCN1CC[C@H](N(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)C1,M56,N[C@H]1CCNC1,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000216,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1ccncc1C(=O)NN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,M823,NNC(=O)c1cnccc1N,O12,C=CC(=O)OCCCCCCCCCCCC,O12,C=CC(=O)OCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000217,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1ncc(C(=O)NN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)s1,M1832,NNC(=O)c1cnc(N)s1,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000218,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1nc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)sc1C#N,M1582,N#Cc1sc(N)nc1N,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000219,CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC)c1nc(N(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)c(C#N)s1,M1582,N#Cc1sc(N)nc1N,O8,C=CC(=O)OCCCCCCCC,O8,C=CC(=O)OCCCCCCCC,O6,C=CC(=O)OCCCCCC,O6,C=CC(=O)OCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000220,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)c1cccc2c1CCC2N(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,M1673,Nc1cccc2c1CCC2N,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000221,CCCCCCCCCCCCCOC(=O)CCN(c1nc(N(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)c2c(C#N)c(Br)n(C)c2n1)c1cnn(C)c1C,M1111,Cc1c(Nc2nc(N)c3c(C#N)c(Br)n(C)c3n2)cnn1C,O13,C=CC(=O)OCCCCCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,O9,C=CC(=O)OCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000222,CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)C(CN(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC)C1CC1,M2148,CNC(CN)C1CC1,O18,C=CC(=O)OCCCCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000223,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)c1cc(N(CCC(=O)OCCCCC)CCC(=O)OCCCCC)cc(C(C)(C)C)c1,M557,CC(C)(C)c1cc(N)cc(N)c1,O5,C=CC(=O)OCCCCC,O5,C=CC(=O)OCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000224,CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)c1nc(C)c(C)nc1N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC,M2114,Cc1nc(N)c(N)nc1C,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,O14,C=CC(=O)OCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000225,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCCC)C(CN(CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCCCCC)c1ccc(C)o1,M2224,Cc1ccc(C(N)CN)o1,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O22,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,O21,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000226,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1c(N(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)c(=O)c1=O,M1718,Nc1c(N)c(=O)c1=O,O13,C=CC(=O)OCCCCCCCCCCCCC,O13,C=CC(=O)OCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000227,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)C(C)(C)C(C)(C)N(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC,M753,CC(C)(N)C(C)(C)N,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000228,CCCCCCCCCCCCCCCCCCCOC(=O)CCN1CCC1CN(CCC(=O)OCCCCCCC)CCC(=O)OCCCCCCC,M1021,NCC1CCN1,O7,C=CC(=O)OCCCCCCC,O7,C=CC(=O)OCCCCCCC,O19,C=CC(=O)OCCCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000229,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCCCCCCC)CCC(=O)OCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC,M242,CCCCCCCCNCCCN,O6,C=CC(=O)OCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000230,CCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCC)c1nnc(N2CCN(CCC(=O)OCCCCCC)CC2)[nH]1,M1177,Nc1nnc(N2CCNCC2)[nH]1,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O16,C=CC(=O)OCCCCCCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000231,CCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCC)CC(C)O,M731,CC(O)CNCCN,O7,C=CC(=O)OCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,O10,C=CC(=O)OCCCCCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000232,CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)c1ccc(C2CCCN2CCC(=O)OCCCCCC)nn1,M1388,Nc1ccc(C2CCCN2)nn1,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O15,C=CC(=O)OCCCCCCCCCCCCCCC,O6,C=CC(=O)OCCCCCC,,,PRIMARY_SECONDARY,3.0,ARCH_HEAD_3_TAILS,AZA_MICHAEL_ADDITION
LNPhub_3V00000233,CCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCC)CCn1cc(CN(CCC(=O)OCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCC)nn1,M2271,NCCn1cc(CN)nn1,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,O17,C=CC(=O)OCCCCCCCCCCCCCCCCC,PRIMARY_PRIMARY,4.0,ARCH_HEAD_4_TAILS,AZA_MICHAEL_ADDITION
