record_id,study_id,publication_link,lnp_id,il_id,il_smiles,il_class,il_head_smiles,il_head_class,il_linker_smiles,il_linker_class,il_tail_count,il_tail1_id,il_tail1_smiles,il_tail1_class,il_tail2_id,il_tail2_smiles,il_tail2_class,il_tail3_id,il_tail3_smiles,il_tail3_class,il_tail4_id,il_tail4_smiles,il_tail4_class,il_tail5_id,il_tail5_smiles,il_tail5_class,il_tail6_id,il_tail6_smiles,il_tail6_class,il_architecture_type,helper_lipid_name,helper_lipid_smiles,helper_lipid_molratio,cholesterol_name,cholesterol_smiles,cholesterol_molratio,peg_lipid_name,peg_lipid_smiles,peg_lipid_molratio,peg_mw,il_molratio,il_to_nucleicacid_massratio,il_to_nucleicacid_chargeratio,total_lipid_to_cargo_ratio,total_flow_rate_ml_min,cargo_type,route_of_administration,model,model_type,model_target,particle_size_nm,pdi,zeta_potential_mv,zeta_potential_method,encapsulation_efficiency_percent,measured_pka,delivery_value,delivery_value_method,heavy_atoms,rings,aromatic_rings,rotatable_bonds,van_der_waals_molecular_volume,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,logp,molar_refractivity,fraction_sp3_carbons,sp3_carbons,nitrogen_count,molecular_weight,has_ester,has_carbonate,has_disulfide,il_subclass,cellular_metabolic/uptake_%,GFP/MFI_transfection,protein_abundance_value,protein_abundance_value_method,mRNA_binding_efficiency_percent,editing_GFP-negative_cells_%,editing_Relative_FVII_EC50_mg_kg–1,uptake_Cy5-mLuc/LNPs_%,viability_IGROV-1_%,viability_MTT_0.5µg/mL,viability_MTT_5µg/mL,toxicity_CERA_μmol/L,toxicity_hemolysis_%,toxicity_UREA_μmol/L,toxicity_ALT_U/L,toxicity_AST_U/L,toxicity_BUN_mg/dL,delivery_relative_to_spikevax_value,il_head_architecture
LNPhub_R0004390,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000382,BL_A4-T9,CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCC)CCN(CC)CC)CCCCCC,Ugi-3CR,CCN(CC)CCN,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T9,CCCCC#CCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,7.5,,,,mRNA,intratracheal,in_vivo,Mouse_B6,lung_epithelium,134.7,,,,,,-0.4348580332681577,normalized_luminescence,78.0,0.0,0.0,53.0,1096.862998,130.14,0.0,12.0,17.0026,321.328,0.818181818,2.0,2.0,1097.658,True,True,False,biodegradable acrylate,,,,,,92.0,,,,,,,,,,,,,branched
LNPhub_R0004391,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000383,BL_A44-T8,CCCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCCC)CCC1CCCCN1C(C)C)CCCCCC,Ugi-3CR,CC(C)N1CCCCC1CCN,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T8,CCCCCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.2082379131654382,normalized_luminescence,84.0,1.0,0.0,54.0,1178.941248,130.14,0.0,12.0,19.094,346.872,0.833333333,3.0,2.0,1179.804,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic-dendrimer
LNPhub_R0004392,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000384,BL_A51-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CO)CC1)CCCCCC,Ugi-3CR,C1CNCCC1CO,secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.4992588118543897,normalized_luminescence,41.0,1.0,0.0,23.0,577.4342386,85.3,1.0,7.0,7.5967,165.5658,0.823529412,1.0,1.0,577.847,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004393,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000385,BL_A65-T2,CCCCCCCC/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\CCCCCCCC)CC(OC)OC)CCCCCC,Ugi-3CR,COC(CN)OC,primary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T2,CCCCCCCCC=CCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-1.6356739948054773,normalized_luminescence,97.0,0.0,0.0,76.0,1370.154929,145.36,0.0,13.0,25.1873,406.414,0.857142857,2.0,1.0,1371.159,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004394,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000205,BL_MD-1,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,Ugi-3CR,,,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,0,,,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,39.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,30.0,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,1.0,2000.0,30.0,7.5,,,,mRNA,intratracheal,in_vivo,Mouse_B6,lung_epithelium,,,,,,,2.055233550168451,normalized_luminescence,70.0,1.0,0.0,54.0,992.9207876,145.6,6.0,8.0,13.481,297.3786,0.966666667,6.0,4.0,993.642,False,False,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,unknown
LNPhub_R0004395,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000386,BL_A32-T9,CCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(C)C)CCCCCC,Ugi-3CR,CN(C)CCCNCCCN(C)C,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T9,CCCCC#CCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.3472337989662606,normalized_luminescence,48.0,0.0,0.0,32.0,677.5706725,71.55,0.0,8.0,8.878,201.332,0.85,1.0,3.0,678.056,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004396,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000387,BL_A33-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,Ugi-3CR,CN(C)CCCNCCCN,primary_secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,0.7602392343730228,normalized_luminescence,110.0,0.0,0.0,74.0,1546.177121,195.21,0.0,18.0,22.6502,448.616,0.804347826,3.0,3.0,1547.29,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004397,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000388,BL_A33-T3,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(C)C)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)CCCCCC,Ugi-3CR,CN(C)CCCNCCCN,primary_secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T3,CCCCCC=CCC=C=CCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,0.2160953065623872,normalized_luminescence,146.0,0.0,0.0,113.0,2050.740524,195.21,0.0,18.0,37.6802,618.638,0.8125,3.0,3.0,2052.262,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004398,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000389,BL_A59-T10,CCCCCCC#CCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCC#CCCCCCC)CCCCCC,Ugi-3CR,C(CN)CN,primary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T10,CCCCCCC#CCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.7920068222091143,normalized_luminescence,153.0,0.0,0.0,108.0,2147.672898,253.8,0.0,22.0,35.8461,628.633,0.816793893,4.0,2.0,2149.243,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0004399,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000390,BL_A58-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,Ugi-3CR,C(CCN)CCO,primary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-0.4935597524183179,normalized_luminescence,73.0,0.0,0.0,49.0,1027.768763,147.13,1.0,12.0,15.263,296.0088,0.803278689,2.0,1.0,1028.507,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0004400,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000391,BL_A14-T5,CCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCN(C)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCC)CCCCCC,Ugi-3CR,CNCCN(CCNC)CCNC,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T5,CCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,7.5,,,,mRNA,intratracheal,in_vivo,Mouse_B6,lung_epithelium,,,,,,,-0.0802394254158274,normalized_luminescence,112.0,0.0,0.0,75.0,1575.20367,198.45,0.0,19.0,21.8018,456.879,0.806451613,3.0,4.0,1576.332,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,branched
LNPhub_R0004401,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000392,BL_A19-T1,CCCCCCCCCCCCCCCCCCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCCCC1)CCCCCC,Ugi-3CR,NCCN1CCCCC1,primary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T1,CCCCCCCCCCCCCCCCCCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,0.9359135732288782,normalized_luminescence,99.0,1.0,0.0,77.0,1397.238599,130.14,0.0,12.0,26.5023,419.087,0.908045977,2.0,2.0,1398.273,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic
LNPhub_R0004402,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000393,BL_A31-T7,CCCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)OCC#CCCCCC)CCCCCC,Ugi-3CR,C(CN)CNCCCN,primary_secondary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T7,CCCCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,1.0753730536637502,normalized_luminescence,184.0,0.0,0.0,128.0,2582.971371,318.87,0.0,28.0,41.1036,751.304,0.807692308,5.0,3.0,2584.848,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,linear
LNPhub_R0004403,LNPhub_BL_2023,https://www.nature.com/articles/s41587-023-01679-x,LNPhub_BL_2023_LNP_000394,BL_A11-T6,CCCCC#CCOC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN1CCC(CCCC2CCN(CCO)CC2)CC1)CCCCCC,Ugi-3CR,C(CC1CCNCC1)CC2CCN(CC2)CCO,secondary_tertiary,C=CC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)O,ester/carbonate acrylate,1,T6,CCCCC#CCO,ricinoleic/aliphatic,,,,,,,,,,,,,,,,head–linker–tail,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,16.0,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.5,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC,2.5,2000.0,35.0,10.0,,,,mRNA,in_vitro,in_vitro,A549,in_vitro,,,,,,,-1.1480953694158915,normalized_luminescence,52.0,2.0,0.0,29.0,730.5859882,88.54,1.0,8.0,9.8691,213.1978,0.863636364,1.0,2.0,731.116,True,True,False,biodegradable acrylate,,,,,,,,,,,,,,,,,,,cyclic-dendrimer
